,value
179611,4.945
179612,5.01
179613,5.095
179614,5.345
179615,5.82
179616,6.05
179617,5.7
179618,5.395
179619,5.335
179620,5.36
179621,5.375
179622,5.37
179623,5.385
179624,5.38
179625,5.39
179626,5.38
179627,5.35
179628,5.33
179629,5.325
179630,5.3
179631,5.245
179632,5.18
179633,5.125
179634,5.045
179635,4.96
179636,4.875
179637,4.785
179638,4.665
179639,4.58
179640,4.57
179641,4.625
179642,4.665
179643,4.685
179644,4.675
179645,4.69
179646,4.715
179647,4.735
179648,4.755
179649,4.82
179650,4.84
179651,4.86
179652,4.83
179653,4.795
179654,4.785
179655,4.785
179656,4.76
179657,4.765
179658,4.795
179659,4.805
179660,4.795
179661,4.785
179662,4.795
179663,4.81
179664,4.805
179665,4.8
179666,4.8
179667,4.805
179668,4.805
179669,4.795
179670,4.79
179671,4.805
179672,4.785
179673,4.775
179674,4.775
179675,4.78
179676,4.785
179677,4.77
179678,4.765
179679,4.79
179680,4.795
179681,4.795
179682,4.795
179683,4.8
179684,4.805
179685,4.82
179686,4.825
179687,4.85
179688,4.84
179689,4.84
179690,4.84
179691,4.855
179692,4.875
179693,4.87
179694,4.865
179695,4.865
179696,4.88
179697,4.875
179698,4.87
179699,4.89
179700,4.895
179701,4.925
179702,4.935
179703,4.94
179704,4.965
179705,4.97
179706,4.985
179707,4.985
179708,4.985
179709,4.995
179710,4.995
179711,4.985
179712,4.99
179713,4.99
179714,4.98
179715,4.965
179716,4.965
179717,4.965
179718,4.96
179719,4.945
179720,4.93
179721,4.955
179722,4.935
179723,4.925
179724,4.91
179725,4.91
179726,4.92
179727,4.9
179728,4.905
179729,4.92
179730,4.895
179731,4.905
179732,4.905
179733,4.91
179734,4.91
179735,4.895
179736,4.885
179737,4.9
179738,4.9
179739,4.895
179740,4.875
179741,4.895
179742,4.89
179743,4.9
179744,4.885
179745,4.875
179746,4.895
179747,4.88
179748,4.865
179749,4.87
179750,4.885
179751,4.875
179752,4.865
179753,4.865
179754,4.875
179755,4.875
179756,4.865
179757,4.855
179758,4.875
179759,4.875
179760,4.865
179761,4.85
179762,4.86
179763,4.87
179764,4.85
179765,4.845
179766,4.85
179767,4.86
179768,4.855
179769,4.845
179770,4.845
179771,4.855
179772,4.835
179773,4.825
179774,4.83
179775,4.84
179776,4.85
179777,4.835
179778,4.84
179779,4.855
179780,4.855
179781,4.84
179782,4.835
179783,4.855
179784,4.85
179785,4.84
179786,4.83
179787,4.835
179788,4.845
179789,4.845
179790,4.84
179791,4.85
179792,4.865
179793,4.845
179794,4.835
179795,4.845
179796,4.865
179797,4.84
179798,4.85
179799,4.85
179800,4.865
179801,4.855
179802,4.84
179803,4.845
179804,4.86
179805,4.86
179806,4.86
179807,4.86
179808,4.865
179809,4.875
179810,4.865
179811,4.85
179812,4.86
179813,4.875
179814,4.88
179815,4.875
179816,4.885
179817,4.885
179818,4.89
179819,4.89
179820,4.92
179821,4.965
179822,5.04
179823,5.21
179824,5.705
179825,5.885
179826,5.855
179827,5.43
179828,5.305
179829,5.33
179830,5.325
179831,5.305
179832,5.31
179833,5.33
179834,5.34
179835,5.3
179836,5.275
179837,5.285
179838,5.3
179839,5.265
179840,5.22
179841,5.185
179842,5.12
179843,5.04
179844,4.95
179845,4.865
179846,4.765
179847,4.655
179848,4.6
179849,4.65
179850,4.675
179851,4.75
179852,4.745
179853,4.75
179854,4.755
179855,4.77
179856,4.78
179857,4.81
179858,4.87
179859,4.89
179860,4.855
179861,4.82
179862,4.82
179863,4.815
179864,4.805
179865,4.795
179866,4.81
179867,4.83
179868,4.82
179869,4.8
179870,4.81
179871,4.83
179872,4.83
179873,4.815
179874,4.815
179875,4.82
179876,4.825
179877,4.81
179878,4.805
179879,4.815
179880,4.825
179881,4.81
179882,4.805
179883,4.81
179884,4.81
179885,4.81
179886,4.805
179887,4.805
179888,4.81
179889,4.81
179890,4.8
179891,4.805
179892,4.815
179893,4.82
179894,4.805
179895,4.815
179896,4.855
179897,4.86
179898,4.865
179899,4.87
179900,4.875
179901,4.895
179902,4.9
179903,4.91
179904,4.94
179905,4.95
179906,4.95
179907,4.965
179908,4.985
179909,5.005
179910,5.015
179911,5.015
179912,5.03
179913,5.055
179914,5.055
179915,5.055
179916,5.06
179917,5.065
179918,5.06
179919,5.035
179920,5.04
179921,5.045
179922,5.015
179923,4.98
179924,4.95
179925,4.945
179926,4.945
179927,4.93
179928,4.915
179929,4.92
179930,4.92
179931,4.915
179932,4.9
179933,4.915
179934,4.905
179935,4.885
179936,4.88
179937,4.885
179938,4.89
179939,4.88
179940,4.87
179941,4.875
179942,4.875
179943,4.85
179944,4.85
179945,4.855
179946,4.865
179947,4.865
179948,4.86
179949,4.865
179950,4.87
179951,4.865
179952,4.845
179953,4.85
179954,4.85
179955,4.85
179956,4.835
179957,4.83
179958,4.83
179959,4.835
179960,4.835
179961,4.83
179962,4.84
179963,4.855
179964,4.82
179965,4.81
179966,4.805
179967,4.81
179968,4.815
179969,4.82
179970,4.82
179971,4.825
179972,4.815
179973,4.805
179974,4.805
179975,4.815
179976,4.81
179977,4.8
179978,4.805
179979,4.81
179980,4.79
179981,4.775
179982,4.78
179983,4.795
179984,4.8
179985,4.785
179986,4.785
179987,4.79
179988,4.805
179989,4.795
179990,4.78
179991,4.8
179992,4.785
179993,4.785
179994,4.77
179995,4.8
179996,4.815
179997,4.805
179998,4.795
179999,4.795
180000,4.8
180001,4.81
180002,4.815
180003,4.82
180004,4.83
180005,4.81
180006,4.79
180007,4.795
180008,4.83
180009,4.835
180010,4.825
180011,4.815
180012,4.815
180013,4.82
180014,4.815
180015,4.825
180016,4.84
180017,4.86
180018,4.855
180019,4.83
180020,4.84
180021,4.865
180022,4.865
180023,4.85
180024,4.865
180025,4.865
180026,4.88
180027,4.89
180028,4.945
180029,5.035
180030,5.295
180031,5.81
180032,5.985
180033,5.6
180034,5.31
180035,5.285
180036,5.305
180037,5.315
180038,5.33
180039,5.34
180040,5.335
180041,5.33
180042,5.33
180043,5.315
180044,5.315
180045,5.295
180046,5.28
180047,5.23
180048,5.16
180049,5.09
180050,5.065
180051,4.895
180052,4.77
180053,4.635
180054,4.54
180055,4.54
180056,4.585
180057,4.655
180058,4.66
180059,4.655
180060,4.635
180061,4.645
180062,4.69
180063,4.745
180064,4.795
180065,4.825
180066,4.825
180067,4.8
180068,4.77
180069,4.745
180070,4.74
180071,4.77
180072,4.78
180073,4.765
180074,4.78
180075,4.78
180076,4.805
180077,4.805
180078,4.785
180079,4.81
180080,4.83
180081,4.835
180082,4.815
180083,4.815
180084,4.82
180085,4.815
180086,4.81
180087,4.805
180088,4.81
180089,4.805
180090,4.795
180091,4.805
180092,4.815
180093,4.815
180094,4.795
180095,4.8
180096,4.815
180097,4.825
180098,4.835
180099,4.85
180100,4.855
180101,4.88
180102,4.88
180103,4.885
180104,4.9
180105,4.9
180106,4.895
180107,4.91
180108,4.945
180109,4.96
180110,4.965
180111,4.975
180112,4.99
180113,5.01
180114,5.03
180115,5.055
180116,5.065
180117,5.07
180118,5.075
180119,5.08
180120,5.09
180121,5.1
180122,5.105
180123,5.085
180124,5.08
180125,5.08
180126,5.045
180127,5.015
180128,5.01
180129,5.025
180130,4.995
180131,4.97
180132,4.955
180133,4.97
180134,4.965
180135,4.96
180136,4.945
180137,4.945
180138,4.935
180139,4.92
180140,4.905
180141,4.92
180142,4.945
180143,4.935
180144,4.915
180145,4.91
180146,4.905
180147,4.91
180148,4.905
180149,4.915
180150,4.92
180151,4.92
180152,4.905
180153,4.895
180154,4.895
180155,4.91
180156,4.895
180157,4.885
180158,4.89
180159,4.885
180160,4.87
180161,4.865
180162,4.87
180163,4.88
180164,4.87
180165,4.86
180166,4.87
180167,4.875
180168,4.87
180169,4.86
180170,4.865
180171,4.875
180172,4.865
180173,4.85
180174,4.855
180175,4.86
180176,4.855
180177,4.845
180178,4.84
180179,4.85
180180,4.855
180181,4.845
180182,4.845
180183,4.85
180184,4.85
180185,4.845
180186,4.835
180187,4.84
180188,4.845
180189,4.84
180190,4.83
180191,4.84
180192,4.85
180193,4.845
180194,4.83
180195,4.84
180196,4.855
180197,4.84
180198,4.825
180199,4.835
180200,4.845
180201,4.845
180202,4.84
180203,4.845
180204,4.845
180205,4.845
180206,4.835
180207,4.835
180208,4.845
180209,4.85
180210,4.83
180211,4.82
180212,4.83
180213,4.85
180214,4.85
180215,4.84
180216,4.845
180217,4.865
180218,4.85
180219,4.835
180220,4.86
180221,4.87
180222,4.865
180223,4.86
180224,4.86
180225,4.865
180226,4.89
180227,4.895
180228,4.94
180229,5.005
180230,5.165
180231,5.6
180232,5.99
180233,5.73
180234,5.38
180235,5.31
180236,5.345
180237,5.355
180238,5.37
180239,5.375
180240,5.375
180241,5.365
180242,5.35
180243,5.33
180244,5.32
180245,5.31
180246,5.27
180247,5.2
180248,5.11
180249,5.015
180250,4.985
180251,4.845
180252,4.71
180253,4.59
180254,4.545
180255,4.585
180256,4.63
180257,4.665
180258,4.675
180259,4.685
180260,4.685
180261,4.69
180262,4.735
180263,4.79
180264,4.825
180265,4.825
180266,4.805
180267,4.795
180268,4.77
180269,4.755
180270,4.75
180271,4.775
180272,4.775
180273,4.77
180274,4.77
180275,4.775
180276,4.785
180277,4.765
180278,4.77
180279,4.78
180280,4.78
180281,4.77
180282,4.765
180283,4.785
180284,4.795
180285,4.775
180286,4.76
180287,4.765
180288,4.77
180289,4.765
180290,4.75
180291,4.76
180292,4.77
180293,4.765
180294,4.755
180295,4.76
180296,4.78
180297,4.78
180298,4.765
180299,4.775
180300,4.78
180301,4.81
180302,4.81
180303,4.825
180304,4.84
180305,4.86
180306,4.86
180307,4.875
180308,4.9
180309,4.905
180310,4.915
180311,4.93
180312,4.97
180313,4.975
180314,4.99
180315,4.985
180316,5.015
180317,5.03
180318,5.025
180319,5.01
180320,5.02
180321,5.03
180322,5.02
180323,5.01
180324,5.005
180325,5.0
180326,5.0
180327,4.97
180328,4.965
180329,4.975
180330,4.965
180331,4.95
180332,4.925
180333,4.945
180334,4.94
180335,4.93
180336,4.92
180337,4.925
180338,4.925
180339,4.915
180340,4.895
180341,4.915
180342,4.92
180343,4.92
180344,4.9
180345,4.9
180346,4.915
180347,4.905
180348,4.885
180349,4.895
180350,4.905
180351,4.905
180352,4.895
180353,4.895
180354,4.905
180355,4.895
180356,4.88
180357,4.875
180358,4.885
180359,4.885
180360,4.87
180361,4.865
180362,4.905
180363,4.91
180364,4.89
180365,4.885
180366,4.9
180367,4.915
180368,4.9
180369,4.89
180370,4.89
180371,4.895
180372,4.88
180373,4.875
180374,4.88
180375,4.875
180376,4.855
180377,4.825
180378,4.815
180379,4.825
180380,4.845
180381,4.825
180382,4.825
180383,4.815
180384,4.82
180385,4.81
180386,4.8
180387,4.805
180388,4.81
180389,4.805
180390,4.79
180391,4.81
180392,4.81
180393,4.8
180394,4.785
180395,4.79
180396,4.805
180397,4.8
180398,4.79
180399,4.795
180400,4.805
180401,4.8
180402,4.79
180403,4.79
180404,4.79
180405,4.81
180406,4.795
180407,4.79
180408,4.805
180409,4.81
180410,4.79
180411,4.795
180412,4.805
180413,4.805
180414,4.805
180415,4.795
180416,4.815
180417,4.815
180418,4.825
180419,4.815
180420,4.825
180421,4.84
180422,4.84
180423,4.825
180424,4.85
180425,4.865
180426,4.97
180427,5.135
180428,5.63
180429,6.0
180430,5.745
180431,5.355
180432,5.245
180433,5.28
180434,5.29
180435,5.295
180436,5.295
180437,5.315
180438,5.315
180439,5.295
180440,5.3
180441,5.325
180442,5.34
180443,5.315
180444,5.265
180445,5.225
180446,5.155
180447,5.08
180448,4.985
180449,4.91
180450,4.875
180451,4.7
180452,4.685
180453,4.735
180454,4.78
180455,4.795
180456,4.765
180457,4.745
180458,4.745
180459,4.74
180460,4.745
180461,4.745
180462,4.775
180463,4.79
180464,4.76
180465,4.74
180466,4.735
180467,4.75
180468,4.73
180469,4.715
180470,4.73
180471,4.745
180472,4.73
180473,4.725
180474,4.73
180475,4.725
180476,4.735
180477,4.72
180478,4.72
180479,4.73
180480,4.725
180481,4.715
180482,4.735
180483,4.73
180484,4.735
180485,4.725
180486,4.72
180487,4.73
180488,4.745
180489,4.735
180490,4.725
180491,4.73
180492,4.735
180493,4.745
180494,4.74
180495,4.75
180496,4.76
180497,4.77
180498,4.765
180499,4.78
180500,4.775
180501,4.79
180502,4.795
180503,4.81
180504,4.835
180505,4.845
180506,4.855
180507,4.855
180508,4.885
180509,4.9
180510,4.91
180511,4.915
180512,4.925
180513,4.945
180514,4.95
180515,4.95
180516,4.96
180517,4.965
180518,4.96
180519,4.955
180520,4.955
180521,4.955
180522,4.945
180523,4.925
180524,4.94
180525,4.935
180526,4.925
180527,4.925
180528,4.925
180529,4.935
180530,4.925
180531,4.92
180532,4.9
180533,4.91
180534,4.91
180535,4.91
180536,4.9
180537,4.905
180538,4.915
180539,4.9
180540,4.895
180541,4.9
180542,4.91
180543,4.9
180544,4.89
180545,4.89
180546,4.89
180547,4.905
180548,4.89
180549,4.89
180550,4.885
180551,4.895
180552,4.88
180553,4.885
180554,4.885
180555,4.9
180556,4.895
180557,4.895
180558,4.895
180559,4.9
180560,4.885
180561,4.87
180562,4.885
180563,4.88
180564,4.875
180565,4.87
180566,4.885
180567,4.88
180568,4.87
180569,4.86
180570,4.86
180571,4.87
180572,4.86
180573,4.85
180574,4.86
180575,4.865
180576,4.88
180577,4.86
180578,4.855
180579,4.87
180580,4.865
180581,4.855
180582,4.83
180583,4.845
180584,4.855
180585,4.86
180586,4.85
180587,4.85
180588,4.855
180589,4.845
180590,4.84
180591,4.845
180592,4.86
180593,4.84
180594,4.825
180595,4.84
180596,4.825
180597,4.82
180598,4.8
180599,4.82
180600,4.83
180601,4.855
180602,4.835
180603,4.83
180604,4.855
180605,4.865
180606,4.87
180607,4.86
180608,4.875
180609,4.88
180610,4.885
180611,4.875
180612,4.88
180613,4.88
180614,4.86
180615,4.865
180616,4.905
180617,4.92
180618,4.905
180619,4.875
180620,4.87
180621,4.88
180622,4.855
180623,4.845
180624,4.84
180625,4.835
180626,4.83
180627,4.82
180628,4.845
180629,4.86
180630,4.87
180631,4.86
180632,4.85
180633,4.855
180634,4.865
180635,4.885
180636,4.91
180637,4.975
180638,5.085
180639,5.385
180640,5.855
180641,5.96
180642,5.575
180643,5.33
180644,5.32
180645,5.36
180646,5.395
180647,5.415
180648,5.42
180649,5.445
180650,5.465
180651,5.505
180652,5.505
180653,5.5
180654,5.555
180655,5.57
180656,5.555
180657,5.58
180658,5.6
180659,5.555
180660,5.445
180661,5.355
180662,5.295
180663,5.175
180664,5.035
180665,4.975
180666,4.955
180667,4.955
180668,4.92
180669,4.875
180670,4.845
180671,4.82
180672,4.775
180673,4.73
180674,4.73
180675,4.735
180676,4.745
180677,4.745
180678,4.735
180679,4.745
180680,4.745
180681,4.73
180682,4.72
180683,4.735
180684,4.73
180685,4.735
180686,4.73
180687,4.745
180688,4.755
180689,4.75
180690,4.74
180691,4.755
180692,4.77
180693,4.775
180694,4.76
180695,4.76
180696,4.775
180697,4.765
180698,4.765
180699,4.775
180700,4.78
180701,4.79
180702,4.785
180703,4.775
180704,4.8
180705,4.805
180706,4.795
180707,4.785
180708,4.78
180709,4.775
180710,4.78
180711,4.795
180712,4.795
180713,4.81
180714,4.785
180715,4.78
180716,4.825
180717,4.87
180718,4.885
180719,4.895
180720,4.905
180721,4.925
180722,4.955
180723,4.955
180724,4.965
180725,4.96
180726,5.01
180727,5.03
180728,5.045
180729,5.045
180730,5.03
180731,5.005
180732,5.015
180733,5.04
180734,5.065
180735,5.055
180736,5.03
180737,5.03
180738,5.035
180739,5.05
180740,5.045
180741,5.04
180742,5.035
180743,5.02
180744,4.985
180745,4.995
180746,5.0
180747,4.985
180748,4.97
180749,4.975
180750,4.98
180751,4.985
180752,4.975
180753,4.97
180754,4.98
180755,4.98
180756,4.955
180757,4.955
180758,4.975
180759,4.995
180760,4.995
180761,4.985
180762,4.985
180763,4.98
180764,4.965
180765,4.955
180766,4.96
180767,4.955
180768,4.965
180769,4.95
180770,4.95
180771,4.955
180772,4.955
180773,4.945
180774,4.95
180775,4.96
180776,4.97
180777,4.94
180778,4.945
180779,4.955
180780,4.96
180781,4.94
180782,4.935
180783,4.945
180784,4.94
180785,4.93
180786,4.915
180787,4.93
180788,4.945
180789,4.94
180790,4.925
180791,4.94
180792,4.93
180793,4.925
180794,4.91
180795,4.91
180796,4.92
180797,4.91
180798,4.905
180799,4.915
180800,4.915
180801,4.91
180802,4.9
180803,4.905
180804,4.905
180805,4.91
180806,4.9
180807,4.89
180808,4.915
180809,4.915
180810,4.895
180811,4.88
180812,4.895
180813,4.905
180814,4.895
180815,4.89
180816,4.895
180817,4.905
180818,4.895
180819,4.875
180820,4.885
180821,4.89
180822,4.895
180823,4.885
180824,4.88
180825,4.89
180826,4.88
180827,4.88
180828,4.875
180829,4.885
180830,4.88
180831,4.875
180832,4.895
180833,4.9
180834,4.91
180835,4.89
180836,4.885
180837,4.885
180838,4.895
180839,4.9
180840,4.905
180841,4.92
180842,4.945
180843,4.94
180844,4.925
180845,4.935
180846,4.93
180847,4.935
180848,4.945
180849,4.965
180850,4.985
180851,5.095
180852,5.24
180853,5.68
180854,6.035
180855,5.86
180856,5.51
180857,5.34
180858,5.355
180859,5.355
180860,5.355
180861,5.355
180862,5.375
180863,5.39
180864,5.385
180865,5.36
180866,5.375
180867,5.395
180868,5.39
180869,5.38
180870,5.37
180871,5.335
180872,5.29
180873,5.23
180874,5.185
180875,5.17
180876,5.02
180877,4.885
180878,4.795
180879,4.785
180880,4.8
180881,4.815
180882,4.825
180883,4.81
180884,4.795
180885,4.765
180886,4.75
180887,4.78
180888,4.835
180889,4.855
180890,4.835
180891,4.81
180892,4.79
180893,4.76
180894,4.75
180895,4.755
180896,4.76
180897,4.75
180898,4.74
180899,4.74
180900,4.75
180901,4.76
180902,4.755
180903,4.755
180904,4.77
180905,4.775
180906,4.76
180907,4.755
180908,4.765
180909,4.77
180910,4.765
180911,4.755
180912,4.78
180913,4.775
180914,4.775
180915,4.765
180916,4.775
180917,4.775
180918,4.77
180919,4.77
180920,4.775
180921,4.775
180922,4.78
180923,4.765
180924,4.795
180925,4.81
180926,4.815
180927,4.81
180928,4.825
180929,4.835
180930,4.85
180931,4.85
180932,4.85
180933,4.88
180934,4.91
180935,4.91
180936,4.905
180937,4.925
180938,4.95
180939,4.945
180940,4.94
180941,4.96
180942,4.98
180943,4.98
180944,4.96
180945,4.97
180946,4.99
180947,4.985
180948,4.965
180949,4.975
180950,4.98
180951,4.975
180952,4.955
180953,4.95
180954,4.96
180955,4.95
180956,4.94
180957,4.93
180958,4.945
180959,4.945
180960,4.925
180961,4.915
180962,4.91
180963,4.92
180964,4.915
180965,4.91
180966,4.91
180967,4.91
180968,4.915
180969,4.89
180970,4.9
180971,4.905
180972,4.9
180973,4.895
180974,4.895
180975,4.895
180976,4.91
180977,4.895
180978,4.895
180979,4.91
180980,4.91
180981,4.9
180982,4.89
180983,4.91
180984,4.915
180985,4.895
180986,4.885
180987,4.905
180988,4.9
180989,4.885
180990,4.88
180991,4.885
180992,4.885
180993,4.88
180994,4.86
180995,4.87
180996,4.885
180997,4.875
180998,4.86
180999,4.865
181000,4.87
181001,4.855
181002,4.85
181003,4.855
181004,4.87
181005,4.865
181006,4.85
181007,4.845
181008,4.85
181009,4.85
181010,4.845
181011,4.84
181012,4.85
181013,4.845
181014,4.835
181015,4.835
181016,4.835
181017,4.85
181018,4.835
181019,4.825
181020,4.825
181021,4.825
181022,4.835
181023,4.83
181024,4.83
181025,4.835
181026,4.82
181027,4.81
181028,4.82
181029,4.83
181030,4.825
181031,4.82
181032,4.815
181033,4.83
181034,4.835
181035,4.83
181036,4.82
181037,4.825
181038,4.825
181039,4.82
181040,4.82
181041,4.83
181042,4.84
181043,4.825
181044,4.81
181045,4.825
181046,4.83
181047,4.835
181048,4.83
181049,4.83
181050,4.835
181051,4.835
181052,4.83
181053,4.84
181054,4.85
181055,4.855
181056,4.85
181057,4.85
181058,4.88
181059,4.905
181060,4.945
181061,5.025
181062,5.34
181063,5.795
181064,5.825
181065,5.445
181066,5.265
181067,5.29
181068,5.28
181069,5.26
181070,5.27
181071,5.265
181072,5.275
181073,5.25
181074,5.23
181075,5.23
181076,5.225
181077,5.21
181078,5.19
181079,5.155
181080,5.105
181081,5.01
181082,4.925
181083,4.865
181084,4.78
181085,4.65
181086,4.575
181087,4.585
181088,4.65
181089,4.705
181090,4.73
181091,4.75
181092,4.76
181093,4.735
181094,4.735
181095,4.75
181096,4.795
181097,4.83
181098,4.815
181099,4.8
181100,4.795
181101,4.77
181102,4.73
181103,4.735
181104,4.73
181105,4.74
181106,4.715
181107,4.715
181108,4.72
181109,4.72
181110,4.715
181111,4.705
181112,4.715
181113,4.735
181114,4.725
181115,4.715
181116,4.725
181117,4.725
181118,4.705
181119,4.69
181120,4.7
181121,4.71
181122,4.715
181123,4.71
181124,4.72
181125,4.73
181126,4.735
181127,4.72
181128,4.715
181129,4.72
181130,4.735
181131,4.735
181132,4.73
181133,4.76
181134,4.775
181135,4.78
181136,4.785
181137,4.8
181138,4.82
181139,4.825
181140,4.825
181141,4.87
181142,4.895
181143,4.9
181144,4.9
181145,4.92
181146,4.93
181147,4.945
181148,4.94
181149,4.97
181150,4.98
181151,4.98
181152,4.97
181153,4.975
181154,4.995
181155,4.995
181156,4.985
181157,4.975
181158,4.975
181159,4.97
181160,4.95
181161,4.935
181162,4.94
181163,4.94
181164,4.92
181165,4.915
181166,4.93
181167,4.93
181168,4.92
181169,4.9
181170,4.9
181171,4.9
181172,4.885
181173,4.87
181174,4.89
181175,4.89
181176,4.895
181177,4.89
181178,4.88
181179,4.88
181180,4.89
181181,4.885
181182,4.885
181183,4.885
181184,4.88
181185,4.86
181186,4.85
181187,4.865
181188,4.88
181189,4.875
181190,4.865
181191,4.875
181192,4.875
181193,4.865
181194,4.85
181195,4.855
181196,4.87
181197,4.845
181198,4.84
181199,4.845
181200,4.855
181201,4.855
181202,4.84
181203,4.85
181204,4.84
181205,4.845
181206,4.835
181207,4.845
181208,4.86
181209,4.85
181210,4.83
181211,4.83
181212,4.825
181213,4.815
181214,4.8
181215,4.805
181216,4.825
181217,4.835
181218,4.815
181219,4.81
181220,4.81
181221,4.81
181222,4.81
181223,4.795
181224,4.805
181225,4.815
181226,4.805
181227,4.795
181228,4.805
181229,4.82
181230,4.82
181231,4.79
181232,4.775
181233,4.79
181234,4.815
181235,4.82
181236,4.81
181237,4.805
181238,4.795
181239,4.795
181240,4.8
181241,4.815
181242,4.825
181243,4.805
181244,4.785
181245,4.795
181246,4.825
181247,4.82
181248,4.805
181249,4.795
181250,4.79
181251,4.78
181252,4.78
181253,4.795
181254,4.815
181255,4.82
181256,4.825
181257,4.81
181258,4.825
181259,4.83
181260,4.805
181261,4.79
181262,4.79
181263,4.81
181264,4.825
181265,4.825
181266,4.845
181267,4.86
181268,4.865
181269,4.865
181270,4.915
181271,5.0
181272,5.17
181273,5.575
181274,5.985
181275,6.055
181276,5.46
181277,5.28
181278,5.27
181279,5.285
181280,5.275
181281,5.275
181282,5.3
181283,5.3
181284,5.29
181285,5.25
181286,5.24
181287,5.245
181288,5.225
181289,5.16
181290,5.1
181291,5.04
181292,4.955
181293,4.835
181294,4.72
181295,4.615
181296,4.52
181297,4.475
181298,4.49
181299,4.545
181300,4.565
181301,4.585
181302,4.57
181303,4.6
181304,4.675
181305,4.725
181306,4.77
181307,4.795
181308,4.81
181309,4.805
181310,4.77
181311,4.75
181312,4.76
181313,4.775
181314,4.785
181315,4.78
181316,4.805
181317,4.815
181318,4.82
181319,4.815
181320,4.81
181321,4.81
181322,4.79
181323,4.765
181324,4.74
181325,4.73
181326,4.745
181327,4.76
181328,4.77
181329,4.77
181330,4.765
181331,4.75
181332,4.735
181333,4.745
181334,4.735
181335,4.715
181336,4.705
181337,4.725
181338,4.735
181339,4.71
181340,4.73
181341,4.79
181342,4.805
181343,4.795
181344,4.78
181345,4.795
181346,4.83
181347,4.84
181348,4.84
181349,4.86
181350,4.865
181351,4.915
181352,4.925
181353,4.94
181354,4.945
181355,4.955
181356,4.98
181357,5.015
181358,5.035
181359,5.045
181360,5.03
181361,5.025
181362,5.04
181363,5.03
181364,5.02
181365,5.005
181366,5.01
181367,5.005
181368,4.99
181369,4.97
181370,4.965
181371,4.96
181372,4.955
181373,4.935
181374,4.93
181375,4.94
181376,4.94
181377,4.92
181378,4.89
181379,4.9
181380,4.915
181381,4.9
181382,4.905
181383,4.9
181384,4.905
181385,4.89
181386,4.895
181387,4.905
181388,4.9
181389,4.895
181390,4.87
181391,4.895
181392,4.89
181393,4.885
181394,4.875
181395,4.875
181396,4.89
181397,4.88
181398,4.875
181399,4.87
181400,4.88
181401,4.875
181402,4.86
181403,4.865
181404,4.865
181405,4.87
181406,4.85
181407,4.85
181408,4.865
181409,4.865
181410,4.835
181411,4.84
181412,4.85
181413,4.845
181414,4.835
181415,4.825
181416,4.845
181417,4.85
181418,4.835
181419,4.825
181420,4.83
181421,4.835
181422,4.83
181423,4.82
181424,4.835
181425,4.835
181426,4.835
181427,4.815
181428,4.815
181429,4.82
181430,4.825
181431,4.82
181432,4.83
181433,4.82
181434,4.82
181435,4.81
181436,4.805
181437,4.805
181438,4.815
181439,4.815
181440,4.81
181441,4.82
181442,4.815
181443,4.8
181444,4.79
181445,4.805
181446,4.815
181447,4.81
181448,4.79
181449,4.81
181450,4.82
181451,4.82
181452,4.805
181453,4.805
181454,4.815
181455,4.81
181456,4.8
181457,4.805
181458,4.81
181459,4.815
181460,4.8
181461,4.795
181462,4.81
181463,4.81
181464,4.81
181465,4.81
181466,4.815
181467,4.825
181468,4.825
181469,4.81
181470,4.82
181471,4.84
181472,4.84
181473,4.845
181474,4.9
181475,4.92
181476,5.16
181477,5.605
181478,5.965
181479,5.715
181480,5.32
181481,5.24
181482,5.26
181483,5.295
181484,5.305
181485,5.295
181486,5.315
181487,5.32
181488,5.305
181489,5.27
181490,5.265
181491,5.245
181492,5.215
181493,5.135
181494,5.045
181495,4.98
181496,4.9
181497,4.8
181498,4.675
181499,4.58
181500,4.555
181501,4.61
181502,4.65
181503,4.655
181504,4.67
181505,4.68
181506,4.68
181507,4.69
181508,4.75
181509,4.8
181510,4.815
181511,4.785
181512,4.765
181513,4.755
181514,4.73
181515,4.73
181516,4.735
181517,4.75
181518,4.76
181519,4.745
181520,4.76
181521,4.76
181522,4.755
181523,4.735
181524,4.75
181525,4.755
181526,4.75
181527,4.74
181528,4.74
181529,4.77
181530,4.77
181531,4.75
181532,4.75
181533,4.76
181534,4.765
181535,4.76
181536,4.76
181537,4.765
181538,4.78
181539,4.765
181540,4.755
181541,4.765
181542,4.76
181543,4.745
181544,4.72
181545,4.72
181546,4.745
181547,4.75
181548,4.735
181549,4.745
181550,4.75
181551,4.765
181552,4.77
181553,4.775
181554,4.79
181555,4.805
181556,4.81
181557,4.83
181558,4.865
181559,4.875
181560,4.875
181561,4.885
181562,4.905
181563,4.93
181564,4.925
181565,4.93
181566,4.945
181567,4.94
181568,4.935
181569,4.92
181570,4.92
181571,4.945
181572,4.93
181573,4.915
181574,4.915
181575,4.915
181576,4.915
181577,4.9
181578,4.89
181579,4.895
181580,4.895
181581,4.875
181582,4.875
181583,4.885
181584,4.875
181585,4.86
181586,4.855
181587,4.86
181588,4.86
181589,4.855
181590,4.845
181591,4.84
181592,4.845
181593,4.845
181594,4.835
181595,4.84
181596,4.86
181597,4.85
181598,4.84
181599,4.835
181600,4.84
181601,4.85
181602,4.835
181603,4.83
181604,4.845
181605,4.84
181606,4.825
181607,4.83
181608,4.825
181609,4.825
