value0,value1
-0.09497879,0.150009613
-0.089990845,0.165014801
-0.09497879,0.144979705
-0.105006638,0.154997253
-0.114982528,0.150009613
-0.120022431,0.144979705
-0.129998322,0.139992065
-0.145014115,0.135004425
-0.134986267,0.154997253
-0.134986267,0.154997253
-0.134986267,0.165014801
-0.129998322,0.159984893
-0.129998322,0.165014801
-0.139974212,0.154997253
-0.154990006,0.154997253
-0.170005799,0.144979705
-0.159977951,0.139992065
-0.174993744,0.139992065
-0.185021592,0.139992065
-0.194997483,0.144979705
-0.194997483,0.154997253
-0.194997483,0.154997253
-0.185021592,0.144979705
-0.190009538,0.170002441
-0.185021592,0.170002441
-0.199985428,0.165014801
-0.194997483,0.150009613
-0.190009538,0.144979705
-0.205025331,0.139992065
-0.215001221,0.130016785
-0.215001221,0.139992065
-0.219989166,0.144979705
-0.224977112,0.135004425
-0.215001221,0.144979705
-0.210013276,0.150009613
-0.215001221,0.154997253
-0.205025331,0.154997253
-0.215001221,0.154997253
-0.219989166,0.144979705
-0.210013276,0.139992065
-0.224977112,0.150009613
-0.23500496,0.135004425
-0.239992905,0.135004425
-0.23500496,0.135004425
-0.24498085,0.135004425
-0.230017015,0.139992065
-0.23500496,0.135004425
-0.230017015,0.150009613
-0.224977112,0.150009613
-0.224977112,0.154997253
-0.230017015,0.144979705
-0.239992905,0.154997253
-0.24498085,0.139992065
-0.264984589,0.124986877
-0.270024492,0.130016785
-0.270024492,0.124986877
-0.280000382,0.135004425
-0.255008698,0.139992065
-0.255008698,0.144979705
-0.250020753,0.144979705
-0.24498085,0.154997253
-0.24498085,0.150009613
-0.23500496,0.139992065
-0.255008698,0.154997253
-0.250020753,0.144979705
-0.259996644,0.135004425
-0.284988327,0.135004425
-0.275012437,0.139992065
-0.280000382,0.144979705
-0.270024492,0.139992065
-0.275012437,0.154997253
-0.259996644,0.154997253
-0.24498085,0.165014801
-0.250020753,0.165014801
-0.255008698,0.144979705
-0.264984589,0.154997253
-0.264984589,0.159984893
-0.259996644,0.159984893
-0.264984589,0.170002441
-0.275012437,0.185007629
-0.275012437,0.189995269
-0.259996644,0.215018006
-0.239992905,0.239998474
-0.23500496,0.235010834
-0.219989166,0.229980925
-0.205025331,0.220005646
-0.194997483,0.209988097
-0.199985428,0.180019989
-0.190009538,0.180019989
-0.199985428,0.150009613
-0.190009538,0.154997253
-0.205025331,0.165014801
-0.185021592,0.150009613
-0.179981689,0.154997253
-0.139974212,0.165014801
-0.129998322,0.150009613
-0.109994583,0.150009613
-0.105006638,0.144979705
-0.074975051,0.130016785
-0.089990845,0.124986877
-0.09497879,0.119999237
-0.125010377,0.115011597
-0.125010377,0.109981689
-0.134986267,0.115011597
-0.159977951,0.119999237
-0.159977951,0.135004425
-0.159977951,0.139992065
-0.179981689,0.139992065
-0.199985428,0.139992065
-0.210013276,0.119999237
-0.230017015,0.115011597
-0.250020753,0.109981689
-0.264984589,0.104994049
-0.284988327,0.089988861
-0.304992066,0.089988861
-0.304992066,0.095018769
-0.304992066,0.089988861
-0.320007859,0.095018769
-0.315019914,0.095018769
-0.304992066,0.100006409
-0.300004121,0.109981689
-0.309980011,0.100006409
-0.304992066,0.115011597
-0.309980011,0.100006409
-0.324995805,0.104994049
-0.324995805,0.085001221
-0.340011598,0.089988861
-0.340011598,0.095018769
-0.340011598,0.095018769
-0.320007859,0.104994049
-0.32998375,0.109981689
-0.320007859,0.115011597
-0.304992066,0.115011597
-0.309980011,0.115011597
-0.309980011,0.109981689
-0.324995805,0.104994049
-0.315019914,0.104994049
-0.324995805,0.100006409
-0.32998375,0.100006409
-0.320007859,0.115011597
-0.320007859,0.130016785
-0.309980011,0.165014801
-0.32998375,0.209988097
-0.32998375,0.239998474
-0.365003282,0.255003662
-0.394982911,0.264978942
-0.450006181,0.250016022
-0.530021135,0.220005646
-0.560000764,0.165014801
-0.535009081,0.104994049
-0.380019075,0.045015564
-0.105006638,-0.00498764
0.259996644,-0.019992828
0.669995348,-0.045015564
1.064978258,-0.039985656
1.379998172,-0.015005188
1.530000233,-0.010017548
1.469989017,0.00498764
1.169984896,0.010017548
0.694987031,0.034998016
0.194997483,0.130016785
-0.205025331,0.27499649
-0.439978333,0.429993743
-0.544984971,0.595008544
-0.56498871,0.724983061
-0.555012819,0.835007018
-0.560000764,0.915020598
-0.62001198,0.955006254
-0.70501488,1.014984739
-0.830025256,1.035019835
-0.945007785,1.049982755
-1.034998629,1.049982755
-1.079994052,1.029989927
-1.09999779,0.974999083
-1.084981997,0.894985502
-1.050014423,0.81501419
-0.990003207,0.745018157
-0.900012362,0.654987028
-0.799993669,0.55498062
-0.710002825,0.464991759
-0.624999925,0.385020447
-0.544984971,0.294989318
-0.474997865,0.250016022
-0.434990388,0.200012817
-0.400022814,0.174990081
-0.380019075,0.154997253
-0.369991227,0.144979705
-0.354975434,0.139992065
-0.344999543,0.150009613
-0.340011598,0.135004425
-0.324995805,0.130016785
-0.309980011,0.139992065
-0.295016176,0.130016785
-0.295016176,0.115011597
-0.300004121,0.104994049
-0.300004121,0.100006409
-0.295016176,0.089988861
-0.295016176,0.089988861
-0.295016176,0.080013581
-0.300004121,0.089988861
-0.295016176,0.080013581
-0.289976273,0.089988861
-0.280000382,0.095018769
-0.280000382,0.100006409
-0.259996644,0.100006409
-0.270024492,0.095018769
-0.264984589,0.089988861
-0.270024492,0.085001221
-0.264984589,0.069996032
-0.264984589,0.065008392
-0.264984589,0.069996032
-0.264984589,0.065008392
-0.255008698,0.080013581
-0.259996644,0.074983672
-0.255008698,0.085001221
-0.259996644,0.100006409
-0.24498085,0.080013581
-0.255008698,0.089988861
-0.230017015,0.080013581
-0.239992905,0.074983672
-0.23500496,0.074983672
-0.24498085,0.065008392
-0.23500496,0.054990844
-0.239992905,0.069996032
-0.230017015,0.065008392
-0.210013276,0.074983672
-0.199985428,0.080013581
-0.190009538,0.080013581
-0.179981689,0.085001221
-0.179981689,0.085001221
-0.170005799,0.074983672
-0.179981689,0.065008392
-0.174993744,0.060020752
-0.174993744,0.054990844
-0.174993744,0.050003204
-0.165017854,0.050003204
-0.159977951,0.050003204
-0.145014115,0.060020752
-0.139974212,0.060020752
-0.125010377,0.069996032
-0.114982528,0.060020752
-0.114982528,0.065008392
-0.100018693,0.054990844
-0.105006638,0.050003204
-0.105006638,0.045015564
-0.105006638,0.039985656
-0.100018693,0.030010376
-0.100018693,0.034998016
-0.085002899,0.030010376
-0.085002899,0.039985656
-0.060011216,0.030010376
-0.055023271,0.039985656
-0.040007477,0.030010376
-0.040007477,0.039985656
-0.040007477,0.024980468
-0.040007477,0.015005188
-0.020003739,0.010017548
-0.015015793,0.015005188
-0.00997589,-0.010017548
0.004987945,-0.00498764
0.00997589,-0.00498764
0.020003739,-0.015005188
0.035019532,-0.00498764
0.069987106,0
0.074975051,-0.00498764
0.085002899,-0.015005188
0.105006638,-0.024980468
0.105006638,-0.039985656
0.109994583,-0.045015564
0.105006638,-0.054990844
0.114982528,-0.060020752
0.139974212,-0.065008392
0.15000206,-0.065008392
0.170005799,-0.050003204
0.174993744,-0.045015564
0.190009538,-0.050003204
0.205025331,-0.050003204
0.215001221,-0.045015564
0.219989166,-0.060020752
0.219989166,-0.054990844
0.230017015,-0.060020752
0.219989166,-0.074983672
0.219989166,-0.069996032
0.23500496,-0.060020752
0.239992905,-0.069996032
0.250020753,-0.060020752
0.255008698,-0.050003204
0.275012437,-0.060020752
0.284988327,-0.045015564
0.280000382,-0.045015564
0.259996644,-0.045015564
0.270024492,-0.045015564
0.250020753,-0.034998016
0.24498085,-0.039985656
0.224977112,-0.034998016
0.199985428,-0.024980468
0.194997483,0
0.190009538,0.00498764
0.179981689,0.034998016
0.159977951,0.034998016
0.134986267,0.050003204
0.114982528,0.060020752
0.089990845,0.074983672
0.085002899,0.074983672
0.055023271,0.074983672
0.024991684,0.085001221
-0.004987945,0.100006409
-0.020003739,0.100006409
-0.040007477,0.115011597
-0.060011216,0.119999237
-0.055023271,0.130016785
-0.060011216,0.144979705
-0.060011216,0.144979705
-0.085002899,0.154997253
-0.100018693,0.165014801
-0.114982528,0.165014801
-0.134986267,0.170002441
-0.145014115,0.154997253
-0.154990006,0.165014801
-0.165017854,0.159984893
-0.159977951,0.174990081
-0.159977951,0.174990081
-0.165017854,0.194982909
-0.159977951,0.200012817
-0.154990006,0.200012817
-0.170005799,0.209988097
-0.159977951,0.189995269
-0.165017854,0.200012817
-0.174993744,0.189995269
-0.174993744,0.174990081
-0.174993744,0.180019989
-0.185021592,0.180019989
-0.179981689,0.185007629
-0.179981689,0.185007629
-0.174993744,0.194982909
-0.159977951,0.189995269
-0.159977951,0.205000457
-0.159977951,0.200012817
-0.154990006,0.200012817
-0.154990006,0.185007629
-0.159977951,0.170002441
-0.170005799,0.165014801
-0.190009538,0.174990081
-0.179981689,0.180019989
-0.165017854,0.180019989
-0.185021592,0.185007629
-0.179981689,0.200012817
-0.165017854,0.205000457
-0.165017854,0.200012817
-0.165017854,0.200012817
-0.165017854,0.189995269
-0.174993744,0.180019989
-0.174993744,0.174990081
-0.179981689,0.170002441
-0.190009538,0.170002441
-0.190009538,0.165014801
-0.194997483,0.170002441
-0.194997483,0.185007629
-0.190009538,0.189995269
-0.194997483,0.185007629
-0.194997483,0.185007629
-0.190009538,0.180019989
-0.194997483,0.180019989
-0.205025331,0.174990081
-0.205025331,0.170002441
-0.215001221,0.165014801
-0.230017015,0.165014801
-0.23500496,0.159984893
-0.230017015,0.170002441
-0.219989166,0.174990081
-0.219989166,0.174990081
-0.219989166,0.189995269
-0.215001221,0.189995269
-0.219989166,0.194982909
-0.224977112,0.180019989
-0.230017015,0.170002441
-0.239992905,0.165014801
-0.239992905,0.150009613
-0.24498085,0.159984893
-0.24498085,0.165014801
-0.250020753,0.170002441
-0.239992905,0.174990081
-0.24498085,0.185007629
-0.239992905,0.185007629
-0.239992905,0.180019989
-0.24498085,0.185007629
-0.239992905,0.180019989
-0.24498085,0.170002441
-0.250020753,0.150009613
-0.264984589,0.154997253
-0.264984589,0.154997253
-0.264984589,0.159984893
-0.264984589,0.170002441
-0.255008698,0.174990081
-0.275012437,0.170002441
-0.250020753,0.174990081
-0.250020753,0.180019989
-0.24498085,0.180019989
-0.255008698,0.185007629
-0.259996644,0.170002441
-0.259996644,0.165014801
-0.280000382,0.159984893
-0.280000382,0.165014801
-0.275012437,0.170002441
-0.289976273,0.170002441
-0.270024492,0.185007629
-0.280000382,0.189995269
-0.270024492,0.174990081
-0.259996644,0.180019989
-0.264984589,0.200012817
-0.259996644,0.185007629
-0.255008698,0.185007629
-0.255008698,0.174990081
-0.270024492,0.180019989
-0.280000382,0.165014801
-0.284988327,0.165014801
-0.275012437,0.174990081
-0.275012437,0.170002441
-0.264984589,0.189995269
-0.250020753,0.189995269
-0.250020753,0.185007629
-0.255008698,0.189995269
-0.255008698,0.180019989
-0.264984589,0.180019989
-0.270024492,0.180019989
-0.264984589,0.170002441
-0.280000382,0.170002441
-0.275012437,0.174990081
-0.270024492,0.185007629
-0.270024492,0.200012817
-0.255008698,0.220005646
-0.259996644,0.220005646
-0.250020753,0.235010834
-0.23500496,0.250016022
-0.230017015,0.255003662
-0.239992905,0.27499649
-0.224977112,0.264978942
-0.230017015,0.259991302
-0.219989166,0.250016022
-0.210013276,0.229980925
-0.205025331,0.239998474
-0.190009538,0.224993285
-0.185021592,0.215018006
-0.170005799,0.224993285
-0.170005799,0.220005646
-0.145014115,0.215018006
-0.125010377,0.205000457
-0.120022431,0.189995269
-0.114982528,0.174990081
-0.109994583,0.174990081
-0.100018693,0.159984893
-0.105006638,0.170002441
-0.09497879,0.170002441
-0.09497879,0.154997253
-0.109994583,0.165014801
-0.114982528,0.170002441
-0.129998322,0.174990081
-0.145014115,0.189995269
-0.159977951,0.189995269
-0.154990006,0.185007629
-0.179981689,0.185007629
-0.194997483,0.174990081
-0.219989166,0.159984893
-0.239992905,0.154997253
-0.24498085,0.174990081
-0.255008698,0.170002441
-0.270024492,0.165014801
-0.275012437,0.180019989
-0.264984589,0.170002441
-0.264984589,0.170002441
-0.270024492,0.174990081
-0.280000382,0.165014801
-0.295016176,0.154997253
-0.295016176,0.150009613
-0.315019914,0.150009613
-0.300004121,0.154997253
-0.304992066,0.144979705
-0.315019914,0.174990081
-0.315019914,0.159984893
-0.300004121,0.170002441
-0.295016176,0.185007629
-0.289976273,0.180019989
-0.289976273,0.180019989
-0.300004121,0.159984893
-0.300004121,0.165014801
-0.309980011,0.159984893
-0.340011598,0.170002441
-0.324995805,0.165014801
-0.315019914,0.170002441
-0.309980011,0.200012817
-0.295016176,0.205000457
-0.284988327,0.215018006
-0.289976273,0.244986114
-0.295016176,0.27000885
-0.304992066,0.305006866
-0.349987488,0.314982146
-0.414986649,0.300019226
-0.499989549,0.290001678
-0.555012819,0.250016022
-0.569976655,0.205000457
-0.504977494,0.144979705
-0.300004121,0.095018769
0.015015793,0.060020752
0.400022814,0.039985656
0.835013201,0.019992828
1.209992373,0.019992828
1.494980701,0.045015564
1.565019765,0.034998016
1.389974063,0.034998016
0.960023578,0.069996032
0.419974594,0.139992065
-0.074975051,0.27000885
-0.405010759,0.449986571
-0.555012819,0.63000656
-0.584992448,0.804996641
-0.575016558,0.90999069
-0.580004503,0.994991911
-0.629987871,1.035019835
-0.719978715,1.060000303
-0.840001147,1.084980771
-0.965011523,1.079993131
-1.055002368,1.075005491
-1.120001529,1.035019835
-1.120001529,0.974999083
-1.070018161,0.924995878
-0.994991152,0.839994658
-0.909988253,0.739988249
-0.810021518,0.645011748
-0.689999086,0.530000152
-0.600008242,0.425006103
-0.524981232,0.340004882
-0.459982072,0.285014038
-0.409998704,0.255003662
-0.374979172,0.229980925
-0.360015336,0.209988097
-0.354975434,0.215018006
-0.335023653,0.209988097
-0.324995805,0.200012817
-0.309980011,0.194982909
-0.289976273,0.200012817
-0.284988327,0.185007629
-0.284988327,0.194982909
-0.264984589,0.180019989
-0.275012437,0.165014801
-0.275012437,0.159984893
-0.270024492,0.144979705
-0.275012437,0.135004425
-0.264984589,0.139992065
-0.255008698,0.139992065
-0.250020753,0.144979705
-0.255008698,0.144979705
-0.250020753,0.150009613
-0.239992905,0.154997253
-0.250020753,0.144979705
-0.24498085,0.144979705
-0.255008698,0.124986877
-0.24498085,0.124986877
-0.255008698,0.115011597
-0.250020753,0.115011597
-0.24498085,0.115011597
-0.230017015,0.124986877
-0.230017015,0.119999237
-0.219989166,0.124986877
-0.224977112,0.135004425
-0.224977112,0.115011597
-0.219989166,0.115011597
-0.215001221,0.119999237
-0.205025331,0.095018769
-0.205025331,0.089988861
-0.190009538,0.080013581
-0.179981689,0.085001221
-0.170005799,0.080013581
-0.165017854,0.085001221
-0.174993744,0.095018769
-0.174993744,0.100006409
-0.170005799,0.109981689
-0.159977951,0.100006409
-0.15000206,0.100006409
-0.139974212,0.089988861
-0.134986267,0.074983672
-0.134986267,0.080013581
-0.139974212,0.054990844
-0.154990006,0.060020752
-0.15000206,0.050003204
-0.129998322,0.054990844
-0.109994583,0.065008392
-0.105006638,0.069996032
-0.085002899,0.069996032
-0.064999161,0.060020752
-0.060011216,0.054990844
-0.060011216,0.054990844
-0.044995422,0.050003204
-0.049983368,0.039985656
-0.044995422,0.024980468
-0.035019532,0.00498764
-0.024991684,0.034998016
-0.029979629,0.019992828
-0.024991684,0.030010376
-0.00997589,0.019992828
-0.00997589,0.030010376
0.004987945,0.019992828
0.015015793,0.019992828
0.044995422,0.010017548
0.055023271,-0.00498764
0.055023271,-0.024980468
0.069987106,-0.019992828
0.074975051,-0.039985656
0.089990845,-0.039985656
0.105006638,-0.034998016
0.109994583,-0.045015564
0.120022431,-0.030010376
0.129998322,-0.024980468
0.165017854,-0.034998016
0.174993744,-0.045015564
0.179981689,-0.060020752
0.179981689,-0.060020752
0.185021592,-0.069996032
0.190009538,-0.089988861
0.199985428,-0.080013581
0.205025331,-0.089988861
0.219989166,-0.080013581
0.239992905,-0.074983672
0.250020753,-0.074983672
0.259996644,-0.074983672
0.284988327,-0.080013581
0.284988327,-0.080013581
0.284988327,-0.089988861
0.284988327,-0.100006409
0.280000382,-0.085001221
0.280000382,-0.109981689
0.289976273,-0.095018769
0.295016176,-0.095018769
0.304992066,-0.089988861
0.324995805,-0.080013581
0.340011598,-0.074983672
0.335023653,-0.060020752
0.335023653,-0.054990844
0.309980011,-0.050003204
0.289976273,-0.039985656
0.275012437,-0.045015564
0.259996644,-0.039985656
0.23500496,-0.039985656
0.239992905,-0.034998016
0.224977112,-0.024980468
0.205025331,-0.010017548
0.179981689,-0.00498764
0.170005799,0.024980468
0.15000206,0.039985656
0.125010377,0.045015564
0.109994583,0.065008392
0.100018693,0.060020752
0.089990845,0.065008392
0.060011216,0.074983672
0.040007477,0.069996032
0.020003739,0.080013581
-0.00997589,0.100006409
-0.020003739,0.109981689
-0.035019532,0.130016785
-0.029979629,0.154997253
-0.040007477,0.165014801
-0.049983368,0.170002441
-0.074975051,0.170002441
-0.09497879,0.174990081
-0.109994583,0.174990081
-0.120022431,0.174990081
-0.129998322,0.174990081
-0.129998322,0.174990081
-0.139974212,0.174990081
-0.15000206,0.180019989
-0.165017854,0.194982909
-0.165017854,0.194982909
-0.165017854,0.205000457
-0.170005799,0.209988097
-0.174993744,0.205000457
-0.159977951,0.200012817
-0.154990006,0.205000457
-0.154990006,0.194982909
-0.170005799,0.189995269
-0.179981689,0.180019989
-0.179981689,0.185007629
-0.190009538,0.189995269
-0.174993744,0.194982909
-0.159977951,0.205000457
-0.154990006,0.209988097
-0.165017854,0.209988097
-0.159977951,0.205000457
-0.170005799,0.205000457
-0.190009538,0.189995269
-0.190009538,0.194982909
-0.190009538,0.180019989
-0.185021592,0.185007629
-0.174993744,0.174990081
-0.159977951,0.180019989
-0.159977951,0.185007629
-0.15000206,0.200012817
-0.15000206,0.205000457
-0.15000206,0.209988097
-0.159977951,0.205000457
-0.170005799,0.185007629
-0.185021592,0.174990081
-0.210013276,0.180019989
-0.219989166,0.170002441
-0.230017015,0.170002441
-0.224977112,0.170002441
-0.230017015,0.185007629
-0.219989166,0.174990081
-0.219989166,0.180019989
-0.215001221,0.180019989
-0.199985428,0.180019989
-0.194997483,0.170002441
-0.185021592,0.174990081
-0.170005799,0.165014801
-0.174993744,0.180019989
-0.185021592,0.165014801
-0.194997483,0.170002441
-0.215001221,0.170002441
-0.230017015,0.165014801
-0.250020753,0.174990081
-0.239992905,0.170002441
-0.230017015,0.165014801
-0.224977112,0.180019989
-0.230017015,0.165014801
-0.230017015,0.159984893
-0.24498085,0.159984893
-0.264984589,0.154997253
-0.275012437,0.144979705
-0.295016176,0.150009613
-0.284988327,0.144979705
-0.280000382,0.150009613
-0.264984589,0.150009613
-0.250020753,0.165014801
-0.239992905,0.180019989
-0.215001221,0.174990081
-0.224977112,0.174990081
-0.219989166,0.170002441
-0.230017015,0.154997253
-0.255008698,0.165014801
-0.270024492,0.139992065
-0.275012437,0.139992065
-0.270024492,0.150009613
-0.275012437,0.154997253
-0.280000382,0.159984893
-0.275012437,0.165014801
-0.284988327,0.170002441
-0.284988327,0.170002441
-0.275012437,0.159984893
-0.255008698,0.154997253
-0.24498085,0.150009613
-0.250020753,0.154997253
-0.250020753,0.139992065
-0.259996644,0.150009613
-0.275012437,0.150009613
-0.275012437,0.139992065
-0.289976273,0.165014801
-0.289976273,0.165014801
-0.284988327,0.174990081
-0.284988327,0.180019989
-0.284988327,0.159984893
-0.280000382,0.165014801
-0.280000382,0.150009613
-0.284988327,0.144979705
-0.284988327,0.154997253
-0.280000382,0.150009613
-0.284988327,0.159984893
-0.295016176,0.170002441
-0.275012437,0.170002441
-0.280000382,0.174990081
-0.280000382,0.189995269
-0.275012437,0.194982909
-0.270024492,0.200012817
-0.259996644,0.205000457
-0.250020753,0.205000457
-0.255008698,0.220005646
-0.255008698,0.220005646
-0.255008698,0.215018006
-0.23500496,0.224993285
-0.239992905,0.220005646
-0.219989166,0.215018006
-0.205025331,0.215018006
-0.179981689,0.209988097
-0.154990006,0.215018006
-0.145014115,0.194982909
-0.15000206,0.194982909
-0.170005799,0.194982909
-0.170005799,0.189995269
-0.159977951,0.170002441
-0.139974212,0.170002441
-0.134986267,0.165014801
-0.125010377,0.165014801
-0.109994583,0.154997253
-0.100018693,0.165014801
-0.100018693,0.180019989
-0.074975051,0.170002441
-0.074975051,0.170002441
-0.080014954,0.154997253
-0.100018693,0.154997253
-0.125010377,0.135004425
-0.154990006,0.154997253
-0.170005799,0.159984893
-0.185021592,0.154997253
-0.194997483,0.154997253
-0.210013276,0.154997253
-0.215001221,0.150009613
-0.239992905,0.150009613
-0.250020753,0.154997253
-0.280000382,0.150009613
-0.270024492,0.154997253
-0.284988327,0.144979705
-0.289976273,0.135004425
-0.275012437,0.130016785
-0.284988327,0.135004425
-0.289976273,0.150009613
-0.300004121,0.144979705
-0.315019914,0.150009613
-0.324995805,0.144979705
-0.340011598,0.165014801
-0.335023653,0.159984893
-0.32998375,0.154997253
-0.324995805,0.154997253
-0.309980011,0.150009613
-0.309980011,0.139992065
-0.295016176,0.130016785
-0.309980011,0.124986877
-0.300004121,0.135004425
-0.300004121,0.139992065
-0.300004121,0.150009613
-0.295016176,0.150009613
-0.284988327,0.170002441
-0.284988327,0.174990081
-0.289976273,0.170002441
-0.304992066,0.174990081
-0.32998375,0.159984893
-0.354975434,0.159984893
-0.349987488,0.174990081
-0.354975434,0.189995269
-0.349987488,0.220005646
-0.335023653,0.250016022
-0.340011598,0.259991302
-0.380019075,0.264978942
-0.430002443,0.250016022
-0.47998581,0.200012817
-0.465021975,0.130016785
-0.360015336,0.080013581
-0.15000206,0.010017548
0.174993744,-0.019992828
0.535009081,-0.019992828
0.929991991,-0.00498764
1.270003589,0.050003204
1.480016865,0.109981689
1.505008549,0.130016785
1.270003589,0.150009613
0.799993669,0.170002441
0.219989166,0.205000457
-0.284988327,0.294989318
-0.609984132,0.410000915
-0.739982454,0.560010528
-0.739982454,0.674979856
-0.680023196,0.774986265
-0.640015719,0.839994658
-0.649991609,0.894985502
-0.71499077,0.950018614
-0.799993669,0.990004271
-0.895024417,1.020014647
-0.969999468,1.044995115
-1.025022739,1.070017851
-1.019982836,1.049982755
-1.010006946,1.009997099
-0.979975359,0.950018614
-0.94999573,0.889997862
-0.914976198,0.82000183
-0.860004885,0.730012969
-0.784977876,0.63000656
-0.689999086,0.519982603
-0.604996187,0.414988555
-0.499989549,0.329987334
-0.445018236,0.259991302
-0.389994965,0.220005646
-0.354975434,0.194982909
-0.349987488,0.194982909
-0.32998375,0.174990081
-0.315019914,0.170002441
-0.300004121,0.170002441
-0.289976273,0.144979705
-0.295016176,0.135004425
-0.300004121,0.115011597
-0.289976273,0.119999237
-0.295016176,0.109981689
-0.275012437,0.115011597
-0.259996644,0.119999237
-0.230017015,0.119999237
-0.219989166,0.124986877
-0.215001221,0.115011597
-0.224977112,0.109981689
-0.230017015,0.089988861
-0.250020753,0.089988861
-0.259996644,0.080013581
-0.259996644,0.085001221
-0.24498085,0.095018769
-0.230017015,0.104994049
-0.224977112,0.104994049
-0.205025331,0.109981689
-0.219989166,0.100006409
-0.219989166,0.085001221
-0.224977112,0.074983672
-0.230017015,0.080013581
-0.23500496,0.069996032
-0.239992905,0.065008392
-0.230017015,0.074983672
-0.215001221,0.065008392
-0.199985428,0.074983672
-0.194997483,0.080013581
-0.190009538,0.074983672
-0.179981689,0.074983672
-0.179981689,0.074983672
-0.185021592,0.069996032
-0.174993744,0.060020752
-0.179981689,0.050003204
-0.179981689,0.050003204
-0.174993744,0.039985656
-0.185021592,0.039985656
-0.185021592,0.039985656
-0.174993744,0.050003204
-0.170005799,0.054990844
-0.159977951,0.054990844
-0.139974212,0.065008392
-0.139974212,0.065008392
-0.134986267,0.054990844
-0.139974212,0.050003204
-0.129998322,0.039985656
-0.120022431,0.024980468
-0.125010377,0.024980468
-0.125010377,0.024980468
-0.129998322,0.024980468
-0.129998322,0.034998016
-0.100018693,0.024980468
-0.100018693,0.039985656
-0.09497879,0.045015564
-0.085002899,0.034998016
-0.085002899,0.039985656
-0.074975051,0.024980468
-0.085002899,0.015005188
-0.074975051,0.019992828
-0.074975051,0.010017548
-0.074975051,0.00498764
-0.074975051,0.010017548
-0.080014954,0.00498764
-0.064999161,0.015005188
-0.049983368,0.015005188
-0.035019532,0.024980468
-0.029979629,0.010017548
-0.020003739,0.010017548
-0.00997589,-0.010017548
-0.035019532,-0.019992828
-0.024991684,-0.034998016
-0.020003739,-0.054990844
-0.020003739,-0.050003204
0,-0.045015564
0.00997589,-0.039985656
0.015015793,-0.050003204
0.020003739,-0.045015564
0.040007477,-0.060020752
0.049983368,-0.065008392
0.055023271,-0.065008392
0.055023271,-0.080013581
0.064999161,-0.085001221
0.069987106,-0.095018769
0.074975051,-0.119999237
0.089990845,-0.115011597
0.09497879,-0.109981689
0.109994583,-0.104994049
0.120022431,-0.095018769
0.145014115,-0.095018769
0.154990006,-0.104994049
0.165017854,-0.104994049
0.174993744,-0.115011597
0.179981689,-0.124986877
0.170005799,-0.130016785
0.174993744,-0.130016785
0.179981689,-0.135004425
0.185021592,-0.124986877
0.185021592,-0.124986877
0.199985428,-0.115011597
0.215001221,-0.089988861
0.215001221,-0.089988861
0.219989166,-0.080013581
0.219989166,-0.100006409
0.224977112,-0.085001221
0.219989166,-0.074983672
0.210013276,-0.074983672
0.199985428,-0.085001221
0.194997483,-0.069996032
0.179981689,-0.069996032
0.165017854,-0.054990844
0.165017854,-0.034998016
0.154990006,-0.019992828
0.15000206,0
0.145014115,0.010017548
0.129998322,0.015005188
0.100018693,0.030010376
0.09497879,0.024980468
0.060011216,0.034998016
0.049983368,0.039985656
0.024991684,0.050003204
0.004987945,0.050003204
-0.004987945,0.080013581
-0.00997589,0.095018769
-0.020003739,0.085001221
-0.029979629,0.109981689
-0.035019532,0.124986877
-0.049983368,0.139992065
-0.060011216,0.130016785
-0.064999161,0.135004425
-0.085002899,0.135004425
-0.089990845,0.139992065
-0.105006638,0.135004425
-0.114982528,0.135004425
-0.125010377,0.150009613
-0.120022431,0.144979705
-0.120022431,0.159984893
-0.125010377,0.174990081
-0.120022431,0.174990081
-0.114982528,0.174990081
-0.105006638,0.170002441
-0.125010377,0.154997253
-0.125010377,0.154997253
-0.125010377,0.150009613
-0.125010377,0.150009613
-0.129998322,0.144979705
-0.125010377,0.150009613
-0.125010377,0.159984893
-0.125010377,0.154997253
-0.125010377,0.170002441
-0.114982528,0.165014801
-0.114982528,0.154997253
-0.114982528,0.159984893
-0.129998322,0.150009613
-0.125010377,0.150009613
-0.129998322,0.135004425
-0.134986267,0.130016785
-0.145014115,0.130016785
-0.15000206,0.130016785
-0.15000206,0.139992065
-0.145014115,0.159984893
-0.145014115,0.159984893
-0.134986267,0.159984893
-0.139974212,0.159984893
-0.145014115,0.150009613
-0.15000206,0.135004425
-0.154990006,0.135004425
-0.170005799,0.130016785
-0.185021592,0.135004425
-0.194997483,0.130016785
-0.199985428,0.130016785
-0.190009538,0.135004425
-0.199985428,0.139992065
-0.185021592,0.154997253
-0.179981689,0.154997253
-0.185021592,0.144979705
-0.190009538,0.144979705
-0.194997483,0.139992065
-0.199985428,0.119999237
-0.224977112,0.124986877
-0.230017015,0.119999237
-0.255008698,0.130016785
-0.250020753,0.130016785
-0.239992905,0.144979705
-0.239992905,0.150009613
-0.239992905,0.150009613
-0.239992905,0.154997253
-0.239992905,0.144979705
-0.255008698,0.144979705
-0.270024492,0.144979705
-0.255008698,0.139992065
-0.275012437,0.130016785
-0.275012437,0.130016785
-0.289976273,0.124986877
-0.295016176,0.130016785
-0.284988327,0.130016785
-0.280000382,0.130016785
-0.270024492,0.139992065
-0.275012437,0.139992065
